transaction,account_key,client_key,journal_date_key,debit_amount,credit_amount,?column?
Invoice - 2026-10-01_1061 (animal) ,Sales Discount,4000,2026-09-01,16.0, ,CSV_Import
Invoice - 2026-09-23_1062 (himself) ,Sales Discount,4000,2026-08-24,27.2, ,CSV_Import
Invoice - 2026-09-23_1062 (option) ,Sales Discount,4000,2026-08-24,16.8, ,CSV_Import
Invoice - 2026-10-03_1063 (fast) ,Sales Discount,4000,2026-09-03,4.85, ,CSV_Import
Invoice - 2026-10-03_1063 (lay) ,Sales Discount,4000,2026-09-03,21.2, ,CSV_Import
Invoice - 2026-09-11_1064 (hotel) ,Sales Discount,4000,2026-08-12,29.25, ,CSV_Import
Invoice - 2026-09-11_1064 (nature) ,Sales Discount,4000,2026-08-12,24.3, ,CSV_Import
Invoice - 2026-09-30_1065 (team) ,Sales Discount,4000,2026-08-31,20.4, ,CSV_Import
Invoice - 2026-09-30_1065 (pressure) ,Sales Discount,4000,2026-08-31,35.2, ,CSV_Import
Invoice - 2026-09-09_1066 (attack) ,Sales Discount,4000,2026-08-10,31.0, ,CSV_Import
Invoice - 2026-09-09_1066 (nature) ,Sales Discount,4000,2026-08-10,12.15, ,CSV_Import
Invoice - 2026-09-09_1067 (smile) ,Sales Discount,4000,2026-08-10,27.9, ,CSV_Import
Invoice - 2026-09-09_1067 (place) ,Sales Discount,4000,2026-08-10,44.5, ,CSV_Import
Invoice - 2026-09-12_1068 (medical) ,Sales Discount,4000,2026-08-13,26.7, ,CSV_Import
Invoice - 2026-09-12_1068 (kitchen) ,Sales Discount,4000,2026-08-13,34.65, ,CSV_Import
Invoice - 2026-09-29_1069 (speech) ,Sales Discount,4000,2026-08-30,19.2, ,CSV_Import
Invoice - 2026-09-29_1069 (small) ,Sales Discount,4000,2026-08-30,38.5, ,CSV_Import
Invoice - 2026-09-16_1070 (central) ,Sales Discount,4000,2026-08-17,18.4, ,CSV_Import
Invoice - 2026-09-16_1070 (foreign) ,Sales Discount,4000,2026-08-17,11.8, ,CSV_Import
Invoice - 2026-09-27_1071 (within) ,Sales Discount,4000,2026-08-28,30.0, ,CSV_Import
Invoice - 2026-09-27_1071 (stock) ,Sales Discount,4000,2026-08-28,41.4, ,CSV_Import
Invoice - 2026-10-03_1072 (guess) ,Sales Discount,4000,2026-09-03,12.5, ,CSV_Import
Invoice - 2026-10-03_1072 (however) ,Sales Discount,4000,2026-09-03,12.0, ,CSV_Import
Invoice - 2026-09-11_1073 (save) ,Sales Discount,4000,2026-08-12,30.5, ,CSV_Import
Invoice - 2026-09-11_1073 (result) ,Sales Discount,4000,2026-08-12,35.55, ,CSV_Import
Invoice - 2026-09-13_1074 (clearly) ,Sales Discount,4000,2026-08-14,17.4, ,CSV_Import
Invoice - 2026-09-13_1074 (stock) ,Sales Discount,4000,2026-08-14,13.8, ,CSV_Import
Invoice - 2026-09-12_1075 (stuff) ,Sales Discount,4000,2026-08-13,4.1, ,CSV_Import
Invoice - 2026-09-12_1075 (natural) ,Sales Discount,4000,2026-08-13,17.8, ,CSV_Import
Invoice - 2026-09-23_1076 (place) ,Sales Discount,4000,2026-08-24,17.8, ,CSV_Import
Invoice - 2026-09-23_1076 (can) ,Sales Discount,4000,2026-08-24,6.7, ,CSV_Import
Invoice - 2026-09-27_1077 (final) ,Sales Discount,4000,2026-08-28,9.3, ,CSV_Import
Invoice - 2026-09-27_1077 (set) ,Sales Discount,4000,2026-08-28,22.8, ,CSV_Import
Invoice - 2026-09-18_1078 (teach) ,Sales Discount,4000,2026-08-19,3.6, ,CSV_Import
Invoice - 2026-09-18_1078 (management) ,Sales Discount,4000,2026-08-19,10.5, ,CSV_Import
Invoice - 2026-09-07_1079 (foot) ,Sales Discount,4000,2026-08-08,7.95, ,CSV_Import
Invoice - 2026-09-07_1079 (media) ,Sales Discount,4000,2026-08-08,28.0, ,CSV_Import
Invoice - 2026-09-10_1080 (able) ,Sales Discount,4000,2026-08-11,10.4, ,CSV_Import
Invoice - 2026-09-10_1080 (wear) ,Sales Discount,4000,2026-08-11,10.05, ,CSV_Import
Invoice - 2026-09-28_1081 (central) ,Sales Discount,4000,2026-08-29,4.6, ,CSV_Import
Invoice - 2026-09-28_1081 (himself) ,Sales Discount,4000,2026-08-29,27.2, ,CSV_Import
Invoice - 2026-09-23_1082 (hotel) ,Sales Discount,4000,2026-08-24,32.5, ,CSV_Import
Invoice - 2026-09-23_1082 (front) ,Sales Discount,4000,2026-08-24,30.8, ,CSV_Import
Invoice - 2026-09-15_1083 (century) ,Sales Discount,4000,2026-08-16,35.2, ,CSV_Import
Invoice - 2026-09-15_1083 (message) ,Sales Discount,4000,2026-08-16,28.5, ,CSV_Import
Invoice - 2026-09-11_1084 (small) ,Sales Discount,4000,2026-08-12,30.8, ,CSV_Import
Invoice - 2026-09-11_1084 (hotel) ,Sales Discount,4000,2026-08-12,26.0, ,CSV_Import
Invoice - 2026-09-17_1085 (however) ,Sales Discount,4000,2026-08-18,30.0, ,CSV_Import
Invoice - 2026-09-17_1085 (about) ,Sales Discount,4000,2026-08-18,30.15, ,CSV_Import
Invoice - 2026-09-25_1086 (central) ,Sales Discount,4000,2026-08-26,41.4, ,CSV_Import
Invoice - 2026-09-25_1086 (dog) ,Sales Discount,4000,2026-08-26,7.2, ,CSV_Import
Invoice - 2026-09-10_1087 (question) ,Sales Discount,4000,2026-08-11,32.0, ,CSV_Import
Invoice - 2026-09-10_1087 (their) ,Sales Discount,4000,2026-08-11,12.75, ,CSV_Import
Invoice - 2026-09-24_1088 (structure) ,Sales Discount,4000,2026-08-25,20.0, ,CSV_Import
Invoice - 2026-09-24_1088 (century) ,Sales Discount,4000,2026-08-25,22.0, ,CSV_Import
Invoice - 2026-09-09_1089 (central) ,Sales Discount,4000,2026-08-10,32.2, ,CSV_Import
Invoice - 2026-09-09_1089 (certain) ,Sales Discount,4000,2026-08-10,8.4, ,CSV_Import
Invoice - 2026-09-29_1090 (pressure) ,Sales Discount,4000,2026-08-30,26.4, ,CSV_Import
Invoice - 2026-09-29_1090 (teach) ,Sales Discount,4000,2026-08-30,6.0, ,CSV_Import
Invoice - 2026-09-15_1091 (result) ,Sales Discount,4000,2026-08-16,39.5, ,CSV_Import
Invoice - 2026-09-15_1091 (right) ,Sales Discount,4000,2026-08-16,24.25, ,CSV_Import
Invoice - 2026-09-11_1092 (media) ,Sales Discount,4000,2026-08-12,5.6, ,CSV_Import
Invoice - 2026-09-11_1092 (use) ,Sales Discount,4000,2026-08-12,21.25, ,CSV_Import
Invoice - 2026-09-12_1093 (central) ,Sales Discount,4000,2026-08-13,18.4, ,CSV_Import
Invoice - 2026-09-12_1093 (hotel) ,Sales Discount,4000,2026-08-13,13.0, ,CSV_Import
Invoice - 2026-09-27_1094 (question) ,Sales Discount,4000,2026-08-28,7.7, ,CSV_Import
Invoice - 2026-09-27_1094 (employee) ,Sales Discount,4000,2026-08-28,33.6, ,CSV_Import
Invoice - 2026-09-11_1095 (small) ,Sales Discount,4000,2026-08-12,26.95, ,CSV_Import
Invoice - 2026-09-11_1095 (even) ,Sales Discount,4000,2026-08-12,3.25, ,CSV_Import
Invoice - 2026-09-30_1096 (one) ,Sales Discount,4000,2026-08-31,3.55, ,CSV_Import
Invoice - 2026-09-30_1096 (as) ,Sales Discount,4000,2026-08-31,16.25, ,CSV_Import
Invoice - 2026-09-16_1097 (support) ,Sales Discount,4000,2026-08-17,23.8, ,CSV_Import
Invoice - 2026-09-16_1097 (attack) ,Sales Discount,4000,2026-08-17,6.2, ,CSV_Import
Invoice - 2026-09-19_1098 (interest) ,Sales Discount,4000,2026-08-20,34.8, ,CSV_Import
Invoice - 2026-09-19_1098 (moment) ,Sales Discount,4000,2026-08-20,4.15, ,CSV_Import
Invoice - 2026-09-26_1099 (stock) ,Sales Discount,4000,2026-08-27,18.4, ,CSV_Import
Invoice - 2026-09-26_1099 (usually) ,Sales Discount,4000,2026-08-27,4.1, ,CSV_Import
Invoice - 2026-09-11_1100 (decide) ,Sales Discount,4000,2026-08-12,20.25, ,CSV_Import
Invoice - 2026-09-11_1100 (medical) ,Sales Discount,4000,2026-08-12,44.5, ,CSV_Import
Invoice - 2026-09-10_1101 (president) ,Sales Discount,4000,2026-08-11,17.75, ,CSV_Import
Invoice - 2026-09-10_1101 (speech) ,Sales Discount,4000,2026-08-11,12.8, ,CSV_Import
Invoice - 2026-09-27_1102 (kitchen) ,Sales Discount,4000,2026-08-28,19.25, ,CSV_Import
Invoice - 2026-09-27_1102 (air) ,Sales Discount,4000,2026-08-28,20.5, ,CSV_Import
Invoice - 2026-09-14_1103 (teach) ,Sales Discount,4000,2026-08-15,18.0, ,CSV_Import
Invoice - 2026-09-14_1103 (project) ,Sales Discount,4000,2026-08-15,12.4, ,CSV_Import
Invoice - 2026-09-10_1104 (hospital) ,Sales Discount,4000,2026-08-11,36.45, ,CSV_Import
Invoice - 2026-09-10_1104 (heavy) ,Sales Discount,4000,2026-08-11,2.9, ,CSV_Import
Invoice - 2026-09-09_1105 (hospital) ,Sales Discount,4000,2026-08-10,4.05, ,CSV_Import
Invoice - 2026-09-09_1105 (skill) ,Sales Discount,4000,2026-08-10,49.0, ,CSV_Import
Invoice - 2026-10-01_1106 (give) ,Sales Discount,4000,2026-09-01,10.65, ,CSV_Import
Invoice - 2026-10-01_1106 (employee) ,Sales Discount,4000,2026-09-01,29.4, ,CSV_Import
Invoice - 2026-09-30_1107 (something) ,Sales Discount,4000,2026-08-31,19.25, ,CSV_Import
Invoice - 2026-09-30_1107 (yet) ,Sales Discount,4000,2026-08-31,16.5, ,CSV_Import
Invoice - 2026-09-07_1108 (performance) ,Sales Discount,4000,2026-08-08,20.25, ,CSV_Import
Invoice - 2026-09-07_1108 (stuff) ,Sales Discount,4000,2026-08-08,41.0, ,CSV_Import
Invoice - 2026-09-06_1109 (apply) ,Sales Discount,4000,2026-08-07,7.7, ,CSV_Import
Invoice - 2026-09-06_1109 (attack) ,Sales Discount,4000,2026-08-07,9.3, ,CSV_Import
Invoice - 2026-10-03_1110 (option) ,Sales Discount,4000,2026-09-03,5.6, ,CSV_Import
Invoice - 2026-10-03_1110 (himself) ,Sales Discount,4000,2026-09-03,20.4, ,CSV_Import
Invoice - 2026-10-02_1111 (employee) ,Sales Discount,4000,2026-09-02,15.4, ,CSV_Import
Invoice - 2026-10-02_1111 (about) ,Sales Discount,4000,2026-09-02,30.15, ,CSV_Import
Invoice - 2026-09-22_1112 (wear) ,Sales Discount,4000,2026-08-23,16.75, ,CSV_Import
Invoice - 2026-09-22_1112 (interest) ,Sales Discount,4000,2026-08-23,12.75, ,CSV_Import
Invoice - 2026-09-19_1113 (their) ,Sales Discount,4000,2026-08-20,22.95, ,CSV_Import
Invoice - 2026-09-19_1113 (able) ,Sales Discount,4000,2026-08-20,13.0, ,CSV_Import
Invoice - 2026-09-22_1114 (resource) ,Sales Discount,4000,2026-08-23,29.05, ,CSV_Import
Invoice - 2026-09-22_1114 (employee) ,Sales Discount,4000,2026-08-23,7.7, ,CSV_Import
Invoice - 2026-09-24_1115 (place) ,Sales Discount,4000,2026-08-25,22.25, ,CSV_Import
Invoice - 2026-09-24_1115 (about) ,Sales Discount,4000,2026-08-25,10.05, ,CSV_Import
Invoice - 2026-09-12_1116 (interest) ,Sales Discount,4000,2026-08-13,12.75, ,CSV_Import
Invoice - 2026-09-12_1116 (result) ,Sales Discount,4000,2026-08-13,27.65, ,CSV_Import
Invoice - 2026-10-02_1117 (dog) ,Sales Discount,4000,2026-09-02,10.8, ,CSV_Import
Invoice - 2026-10-02_1117 (right) ,Sales Discount,4000,2026-09-02,33.95, ,CSV_Import
Invoice - 2026-09-30_1118 (range) ,Sales Discount,4000,2026-08-31,8.2, ,CSV_Import
Invoice - 2026-09-30_1118 (fast) ,Sales Discount,4000,2026-08-31,4.85, ,CSV_Import
Invoice - 2026-09-07_1119 (no) ,Sales Discount,4000,2026-08-08,29.0, ,CSV_Import
Invoice - 2026-09-07_1119 (order) ,Sales Discount,4000,2026-08-08,28.5, ,CSV_Import
Invoice - 2026-09-11_1120 (force) ,Sales Discount,4000,2026-08-12,12.3, ,CSV_Import
Invoice - 2026-09-11_1120 (order) ,Sales Discount,4000,2026-08-12,33.25, ,CSV_Import
Invoice - 2026-09-10_1121 (agency) ,Sales Discount,4000,2026-08-11,35.0, ,CSV_Import
Invoice - 2026-09-10_1121 (radio) ,Sales Discount,4000,2026-08-11,2.55, ,CSV_Import
Invoice - 2026-09-22_1122 (level) ,Sales Discount,4000,2026-08-23,18.0, ,CSV_Import
Invoice - 2026-09-22_1122 (can) ,Sales Discount,4000,2026-08-23,33.5, ,CSV_Import
Invoice - 2026-09-11_1123 (free) ,Sales Discount,4000,2026-08-12,7.4, ,CSV_Import
Invoice - 2026-09-11_1123 (give) ,Sales Discount,4000,2026-08-12,21.3, ,CSV_Import
Invoice - 2026-09-27_1124 (something) ,Sales Discount,4000,2026-08-28,22.0, ,CSV_Import
Invoice - 2026-09-27_1124 (eat) ,Sales Discount,4000,2026-08-28,3.15, ,CSV_Import
Invoice - 2026-09-26_1125 (son) ,Sales Discount,4000,2026-08-27,24.75, ,CSV_Import
Invoice - 2026-09-26_1125 (level) ,Sales Discount,4000,2026-08-27,27.0, ,CSV_Import
Invoice - 2026-09-14_1126 (method) ,Sales Discount,4000,2026-08-15,4.65, ,CSV_Import
Invoice - 2026-09-14_1126 (kitchen) ,Sales Discount,4000,2026-08-15,26.95, ,CSV_Import
Invoice - 2026-10-02_1127 (structure) ,Sales Discount,4000,2026-09-02,20.0, ,CSV_Import
Invoice - 2026-10-02_1127 (animal) ,Sales Discount,4000,2026-09-02,22.4, ,CSV_Import
Invoice - 2026-09-29_1128 (stock) ,Sales Discount,4000,2026-08-30,46.0, ,CSV_Import
Invoice - 2026-09-29_1128 (agency) ,Sales Discount,4000,2026-08-30,17.5, ,CSV_Import
Invoice - 2026-09-30_1129 (lay) ,Sales Discount,4000,2026-08-31,23.85, ,CSV_Import
Invoice - 2026-09-30_1129 (all) ,Sales Discount,4000,2026-08-31,27.2, ,CSV_Import
Invoice - 2026-10-01_1130 (century) ,Sales Discount,4000,2026-09-01,17.6, ,CSV_Import
Invoice - 2026-10-01_1130 (heavy) ,Sales Discount,4000,2026-09-01,8.7, ,CSV_Import
Invoice - 2026-09-29_1131 (can) ,Sales Discount,4000,2026-08-30,33.5, ,CSV_Import
Invoice - 2026-09-29_1131 (kitchen) ,Sales Discount,4000,2026-08-30,23.1, ,CSV_Import
Invoice - 2026-09-23_1132 (commercial) ,Sales Discount,4000,2026-08-24,15.3, ,CSV_Import
Invoice - 2026-09-23_1132 (agency) ,Sales Discount,4000,2026-08-24,21.0, ,CSV_Import
Invoice - 2026-10-02_1133 (free) ,Sales Discount,4000,2026-09-02,3.7, ,CSV_Import
Invoice - 2026-10-02_1133 (question) ,Sales Discount,4000,2026-09-02,19.25, ,CSV_Import
Invoice - 2026-09-24_1134 (five) ,Sales Discount,4000,2026-08-25,29.6, ,CSV_Import
Invoice - 2026-09-24_1134 (their) ,Sales Discount,4000,2026-08-25,5.1, ,CSV_Import
Invoice - 2026-09-29_1135 (campaign) ,Sales Discount,4000,2026-08-30,42.0, ,CSV_Import
Invoice - 2026-09-29_1135 (resource) ,Sales Discount,4000,2026-08-30,20.75, ,CSV_Import
Invoice - 2026-09-28_1136 (nature) ,Sales Discount,4000,2026-08-29,16.2, ,CSV_Import
Invoice - 2026-09-28_1136 (certain) ,Sales Discount,4000,2026-08-29,25.2, ,CSV_Import
Invoice - 2026-09-22_1137 (all) ,Sales Discount,4000,2026-08-23,6.8, ,CSV_Import
Invoice - 2026-09-22_1137 (moment) ,Sales Discount,4000,2026-08-23,29.05, ,CSV_Import
Invoice - 2026-09-18_1138 (clearly) ,Sales Discount,4000,2026-08-19,14.5, ,CSV_Import
Invoice - 2026-09-18_1138 (usually) ,Sales Discount,4000,2026-08-19,24.6, ,CSV_Import
Invoice - 2026-09-22_1139 (however) ,Sales Discount,4000,2026-08-23,18.0, ,CSV_Import
Invoice - 2026-09-22_1139 (question) ,Sales Discount,4000,2026-08-23,32.0, ,CSV_Import
Invoice - 2026-09-21_1140 (one) ,Sales Discount,4000,2026-08-22,14.2, ,CSV_Import
Invoice - 2026-09-21_1140 (base) ,Sales Discount,4000,2026-08-22,36.9, ,CSV_Import
Invoice - 2026-09-19_1141 (decide) ,Sales Discount,4000,2026-08-20,8.1, ,CSV_Import
Invoice - 2026-09-19_1141 (no) ,Sales Discount,4000,2026-08-20,17.4, ,CSV_Import
Invoice - 2026-09-18_1142 (as) ,Sales Discount,4000,2026-08-19,9.75, ,CSV_Import
Invoice - 2026-09-18_1142 (nature) ,Sales Discount,4000,2026-08-19,16.2, ,CSV_Import
Invoice - 2026-09-18_1143 (level) ,Sales Discount,4000,2026-08-19,31.5, ,CSV_Import
Invoice - 2026-09-18_1143 (employee) ,Sales Discount,4000,2026-08-19,7.7, ,CSV_Import
Invoice - 2026-09-29_1144 (five) ,Sales Discount,4000,2026-08-30,11.1, ,CSV_Import
Invoice - 2026-09-29_1144 (campaign) ,Sales Discount,4000,2026-08-30,8.4, ,CSV_Import
Invoice - 2026-09-05_1145 (radio) ,Sales Discount,4000,2026-08-06,5.1, ,CSV_Import
Invoice - 2026-09-05_1145 (within) ,Sales Discount,4000,2026-08-06,37.5, ,CSV_Import
Invoice - 2026-09-19_1146 (medical) ,Sales Discount,4000,2026-08-20,4.45, ,CSV_Import
Invoice - 2026-09-19_1146 (question) ,Sales Discount,4000,2026-08-20,36.0, ,CSV_Import
Invoice - 2026-10-02_1147 (force) ,Sales Discount,4000,2026-09-02,41.0, ,CSV_Import
Invoice - 2026-10-02_1147 (base) ,Sales Discount,4000,2026-09-02,24.6, ,CSV_Import
Invoice - 2026-09-22_1148 (onto) ,Sales Discount,4000,2026-08-23,36.4, ,CSV_Import
Invoice - 2026-09-22_1148 (lay) ,Sales Discount,4000,2026-08-23,26.5, ,CSV_Import
Invoice - 2026-09-27_1149 (foot) ,Sales Discount,4000,2026-08-28,23.85, ,CSV_Import
Invoice - 2026-09-27_1149 (message) ,Sales Discount,4000,2026-08-28,42.75, ,CSV_Import
Invoice - 2026-09-27_1150 (lay) ,Sales Discount,4000,2026-08-28,7.95, ,CSV_Import
Invoice - 2026-09-27_1150 (use) ,Sales Discount,4000,2026-08-28,25.5, ,CSV_Import
Invoice - 2026-09-09_1151 (guess) ,Sales Discount,4000,2026-08-10,2.5, ,CSV_Import
Invoice - 2026-09-09_1151 (stock) ,Sales Discount,4000,2026-08-10,23.0, ,CSV_Import
Invoice - 2026-09-21_1152 (president) ,Sales Discount,4000,2026-08-22,10.65, ,CSV_Import
Invoice - 2026-09-21_1152 (one) ,Sales Discount,4000,2026-08-22,35.5, ,CSV_Import
Invoice - 2026-09-23_1153 (question) ,Sales Discount,4000,2026-08-24,26.95, ,CSV_Import
Invoice - 2026-09-23_1153 (people) ,Sales Discount,4000,2026-08-24,20.0, ,CSV_Import
Invoice - 2026-09-25_1154 (as) ,Sales Discount,4000,2026-08-26,26.0, ,CSV_Import
Invoice - 2026-09-25_1154 (hotel) ,Sales Discount,4000,2026-08-26,16.25, ,CSV_Import
Invoice - 2026-09-29_1155 (front) ,Sales Discount,4000,2026-08-30,44.0, ,CSV_Import
Invoice - 2026-09-29_1155 (son) ,Sales Discount,4000,2026-08-30,8.25, ,CSV_Import
Invoice - 2026-09-05_1156 (billion) ,Sales Discount,4000,2026-08-06,41.0, ,CSV_Import
Invoice - 2026-09-05_1156 (century) ,Sales Discount,4000,2026-08-06,4.4, ,CSV_Import
Invoice - 2026-09-20_1157 (yet) ,Sales Discount,4000,2026-08-21,8.25, ,CSV_Import
Invoice - 2026-09-20_1157 (gas) ,Sales Discount,4000,2026-08-21,25.2, ,CSV_Import
Invoice - 2026-09-12_1158 (level) ,Sales Discount,4000,2026-08-13,27.0, ,CSV_Import
Invoice - 2026-09-12_1158 (however) ,Sales Discount,4000,2026-08-13,3.0, ,CSV_Import
Invoice - 2026-10-01_1159 (option) ,Sales Discount,4000,2026-09-01,11.2, ,CSV_Import
Invoice - 2026-10-01_1159 (teach) ,Sales Discount,4000,2026-09-01,15.0, ,CSV_Import
Invoice - 2026-09-07_1160 (pressure) ,Sales Discount,4000,2026-08-08,22.0, ,CSV_Import
Invoice - 2026-09-07_1160 (skill) ,Sales Discount,4000,2026-08-08,24.5, ,CSV_Import
Invoice - 2026-09-22_1161 (question) ,Sales Discount,4000,2026-08-23,4.0, ,CSV_Import
Invoice - 2026-09-22_1161 (commercial) ,Sales Discount,4000,2026-08-23,20.4, ,CSV_Import
Invoice - 2026-09-19_1162 (one) ,Sales Discount,4000,2026-08-20,21.3, ,CSV_Import
Invoice - 2026-09-19_1162 (century) ,Sales Discount,4000,2026-08-20,4.4, ,CSV_Import
Invoice - 2026-10-03_1163 (medical) ,Sales Discount,4000,2026-09-03,44.5, ,CSV_Import
Invoice - 2026-10-03_1163 (hospital) ,Sales Discount,4000,2026-09-03,8.1, ,CSV_Import
Invoice - 2026-09-13_1164 (pressure) ,Sales Discount,4000,2026-08-14,26.4, ,CSV_Import
Invoice - 2026-09-13_1164 (president) ,Sales Discount,4000,2026-08-14,3.55, ,CSV_Import
Invoice - 2026-09-20_1165 (teach) ,Sales Discount,4000,2026-08-21,12.0, ,CSV_Import
Invoice - 2026-09-20_1165 (question) ,Sales Discount,4000,2026-08-21,16.0, ,CSV_Import
Invoice - 2026-09-06_1166 (as) ,Sales Discount,4000,2026-08-07,22.75, ,CSV_Import
Invoice - 2026-09-06_1166 (foot) ,Sales Discount,4000,2026-08-07,15.9, ,CSV_Import
Invoice - 2026-09-14_1167 (their) ,Sales Discount,4000,2026-08-15,12.75, ,CSV_Import
Invoice - 2026-09-14_1167 (usually) ,Sales Discount,4000,2026-08-15,8.2, ,CSV_Import
Invoice - 2026-09-15_1168 (message) ,Sales Discount,4000,2026-08-16,38.0, ,CSV_Import
Invoice - 2026-09-15_1168 (onto) ,Sales Discount,4000,2026-08-16,18.2, ,CSV_Import
Invoice - 2026-09-06_1169 (hospital) ,Sales Discount,4000,2026-08-07,12.15, ,CSV_Import
Invoice - 2026-09-06_1169 (right) ,Sales Discount,4000,2026-08-07,29.1, ,CSV_Import
Invoice - 2026-09-09_1170 (medical) ,Sales Discount,4000,2026-08-10,8.9, ,CSV_Import
Invoice - 2026-09-09_1170 (final) ,Sales Discount,4000,2026-08-10,24.8, ,CSV_Import
Invoice - 2026-09-24_1171 (set) ,Sales Discount,4000,2026-08-25,14.25, ,CSV_Import
Invoice - 2026-09-24_1171 (resource) ,Sales Discount,4000,2026-08-25,16.6, ,CSV_Import
Invoice - 2026-09-21_1172 (commercial) ,Sales Discount,4000,2026-08-22,10.2, ,CSV_Import
Invoice - 2026-09-21_1172 (use) ,Sales Discount,4000,2026-08-22,21.25, ,CSV_Import
Invoice - 2026-09-13_1173 (kitchen) ,Sales Discount,4000,2026-08-14,7.7, ,CSV_Import
Invoice - 2026-09-13_1173 (move) ,Sales Discount,4000,2026-08-14,34.65, ,CSV_Import
Invoice - 2026-09-13_1174 (stuff) ,Sales Discount,4000,2026-08-14,24.6, ,CSV_Import
Invoice - 2026-09-13_1174 (people) ,Sales Discount,4000,2026-08-14,50.0, ,CSV_Import
Invoice - 2026-09-06_1175 (support) ,Sales Discount,4000,2026-08-07,34.0, ,CSV_Import
Invoice - 2026-09-06_1175 (able) ,Sales Discount,4000,2026-08-07,23.4, ,CSV_Import
Invoice - 2026-09-20_1176 (able) ,Sales Discount,4000,2026-08-21,2.6, ,CSV_Import
Invoice - 2026-09-20_1176 (force) ,Sales Discount,4000,2026-08-21,32.8, ,CSV_Import
Invoice - 2026-09-28_1177 (level) ,Sales Discount,4000,2026-08-29,18.0, ,CSV_Import
Invoice - 2026-09-28_1177 (support) ,Sales Discount,4000,2026-08-29,30.6, ,CSV_Import
Invoice - 2026-09-05_1178 (work) ,Sales Discount,4000,2026-08-06,9.4, ,CSV_Import
Invoice - 2026-09-05_1178 (even) ,Sales Discount,4000,2026-08-06,16.25, ,CSV_Import
Invoice - 2026-09-18_1179 (able) ,Sales Discount,4000,2026-08-19,7.8, ,CSV_Import
Invoice - 2026-09-18_1179 (wear) ,Sales Discount,4000,2026-08-19,10.05, ,CSV_Import
Invoice - 2026-09-17_1180 (nature) ,Sales Discount,4000,2026-08-18,20.25, ,CSV_Import
Invoice - 2026-09-17_1180 (lay) ,Sales Discount,4000,2026-08-18,10.6, ,CSV_Import
Invoice - 2026-09-14_1181 (pressure) ,Sales Discount,4000,2026-08-15,17.6, ,CSV_Import
Invoice - 2026-09-14_1181 (range) ,Sales Discount,4000,2026-08-15,24.6, ,CSV_Import
Invoice - 2026-09-12_1182 (attack) ,Sales Discount,4000,2026-08-13,27.9, ,CSV_Import
Invoice - 2026-09-12_1182 (able) ,Sales Discount,4000,2026-08-13,15.6, ,CSV_Import
Invoice - 2026-09-25_1183 (president) ,Sales Discount,4000,2026-08-26,35.5, ,CSV_Import
Invoice - 2026-09-25_1183 (free) ,Sales Discount,4000,2026-08-26,14.8, ,CSV_Import
Invoice - 2026-09-26_1184 (able) ,Sales Discount,4000,2026-08-27,26.0, ,CSV_Import
Invoice - 2026-09-26_1184 (eat) ,Sales Discount,4000,2026-08-27,3.15, ,CSV_Import
Invoice - 2026-09-07_1185 (employee) ,Sales Discount,4000,2026-08-08,3.85, ,CSV_Import
Invoice - 2026-09-07_1185 (support) ,Sales Discount,4000,2026-08-08,13.6, ,CSV_Import
Invoice - 2026-09-29_1186 (level) ,Sales Discount,4000,2026-08-30,40.5, ,CSV_Import
