transaction,account_key,client_key,journal_date_key,debit_amount,credit_amount,?column?
Invoice - 2026-09-06_1059 ,Inventory,4000,2026-08-07, ,510.0,CSV_Import
Invoice - 2026-09-24_1060 ,Inventory,4000,2026-08-25, ,485.0,CSV_Import
Invoice - 2026-10-01_1061 ,Inventory,4000,2026-09-01, ,326.0,CSV_Import
Invoice - 2026-09-23_1062 ,Inventory,4000,2026-08-24, ,574.0,CSV_Import
Invoice - 2026-10-03_1063 ,Inventory,4000,2026-09-03, ,197.0,CSV_Import
Invoice - 2026-09-11_1064 ,Inventory,4000,2026-08-12, ,534.0,CSV_Import
Invoice - 2026-09-30_1065 ,Inventory,4000,2026-08-31, ,680.0,CSV_Import
Invoice - 2026-09-09_1066 ,Inventory,4000,2026-08-10, ,642.0,CSV_Import
Invoice - 2026-09-09_1067 ,Inventory,4000,2026-08-10, ,880.0,CSV_Import
Invoice - 2026-09-12_1068 ,Inventory,4000,2026-08-13, ,1002.0,CSV_Import
Invoice - 2026-09-29_1069 ,Inventory,4000,2026-08-30, ,834.0,CSV_Import
Invoice - 2026-09-16_1070 ,Inventory,4000,2026-08-17, ,412.0,CSV_Import
Invoice - 2026-09-27_1071 ,Inventory,4000,2026-08-28, ,1071.0,CSV_Import
Invoice - 2026-10-03_1072 ,Inventory,4000,2026-09-03, ,205.0,CSV_Import
Invoice - 2026-09-11_1073 ,Inventory,4000,2026-08-12, ,810.0,CSV_Import
Invoice - 2026-09-13_1074 ,Inventory,4000,2026-08-14, ,489.0,CSV_Import
Invoice - 2026-09-12_1075 ,Inventory,4000,2026-08-13, ,277.0,CSV_Import
Invoice - 2026-09-23_1076 ,Inventory,4000,2026-08-24, ,268.0,CSV_Import
Invoice - 2026-09-27_1077 ,Inventory,4000,2026-08-28, ,526.0,CSV_Import
Invoice - 2026-09-18_1078 ,Inventory,4000,2026-08-19, ,175.0,CSV_Import
Invoice - 2026-09-07_1079 ,Inventory,4000,2026-08-08, ,361.0,CSV_Import
Invoice - 2026-09-10_1080 ,Inventory,4000,2026-08-11, ,234.0,CSV_Import
Invoice - 2026-09-28_1081 ,Inventory,4000,2026-08-29, ,472.0,CSV_Import
Invoice - 2026-09-23_1082 ,Inventory,4000,2026-08-24, ,818.0,CSV_Import
Invoice - 2026-09-15_1083 ,Inventory,4000,2026-08-16, ,1064.0,CSV_Import
Invoice - 2026-09-11_1084 ,Inventory,4000,2026-08-12, ,720.0,CSV_Import
Invoice - 2026-09-17_1085 ,Inventory,4000,2026-08-18, ,687.0,CSV_Import
Invoice - 2026-09-25_1086 ,Inventory,4000,2026-08-26, ,744.0,CSV_Import
Invoice - 2026-09-10_1087 ,Inventory,4000,2026-08-11, ,582.0,CSV_Import
Invoice - 2026-09-24_1088 ,Inventory,4000,2026-08-25, ,680.0,CSV_Import
Invoice - 2026-09-09_1089 ,Inventory,4000,2026-08-10, ,636.0,CSV_Import
Invoice - 2026-09-29_1090 ,Inventory,4000,2026-08-30, ,418.0,CSV_Import
Invoice - 2026-09-15_1091 ,Inventory,4000,2026-08-16, ,805.0,CSV_Import
Invoice - 2026-09-11_1092 ,Inventory,4000,2026-08-12, ,426.0,CSV_Import
Invoice - 2026-09-12_1093 ,Inventory,4000,2026-08-13, ,408.0,CSV_Import
Invoice - 2026-09-27_1094 ,Inventory,4000,2026-08-28, ,586.0,CSV_Import
Invoice - 2026-09-11_1095 ,Inventory,4000,2026-08-12, ,469.0,CSV_Import
Invoice - 2026-09-30_1096 ,Inventory,4000,2026-08-31, ,241.0,CSV_Import
Invoice - 2026-09-16_1097 ,Inventory,4000,2026-08-17, ,501.0,CSV_Import
Invoice - 2026-09-19_1098 ,Inventory,4000,2026-08-20, ,598.0,CSV_Import
Invoice - 2026-09-26_1099 ,Inventory,4000,2026-08-27, ,345.0,CSV_Import
Invoice - 2026-09-11_1100 ,Inventory,4000,2026-08-12, ,1040.0,CSV_Import
Invoice - 2026-09-10_1101 ,Inventory,4000,2026-08-11, ,436.0,CSV_Import
Invoice - 2026-09-27_1102 ,Inventory,4000,2026-08-28, ,525.0,CSV_Import
Invoice - 2026-09-14_1103 ,Inventory,4000,2026-08-15, ,458.0,CSV_Import
Invoice - 2026-09-10_1104 ,Inventory,4000,2026-08-11, ,530.0,CSV_Import
Invoice - 2026-09-09_1105 ,Inventory,4000,2026-08-10, ,936.0,CSV_Import
Invoice - 2026-10-01_1106 ,Inventory,4000,2026-09-01, ,530.0,CSV_Import
Invoice - 2026-09-30_1107 ,Inventory,4000,2026-08-31, ,376.0,CSV_Import
Invoice - 2026-09-07_1108 ,Inventory,4000,2026-08-08, ,760.0,CSV_Import
Invoice - 2026-09-06_1109 ,Inventory,4000,2026-08-07, ,263.0,CSV_Import
Invoice - 2026-10-03_1110 ,Inventory,4000,2026-09-03, ,358.0,CSV_Import
Invoice - 2026-10-02_1111 ,Inventory,4000,2026-09-02, ,543.0,CSV_Import
Invoice - 2026-09-22_1112 ,Inventory,4000,2026-08-23, ,350.0,CSV_Import
Invoice - 2026-09-19_1113 ,Inventory,4000,2026-08-20, ,291.0,CSV_Import
Invoice - 2026-09-22_1114 ,Inventory,4000,2026-08-23, ,421.0,CSV_Import
Invoice - 2026-09-24_1115 ,Inventory,4000,2026-08-25, ,389.0,CSV_Import
Invoice - 2026-09-12_1116 ,Inventory,4000,2026-08-13, ,460.0,CSV_Import
Invoice - 2026-10-02_1117 ,Inventory,4000,2026-09-02, ,711.0,CSV_Import
Invoice - 2026-09-30_1118 ,Inventory,4000,2026-08-31, ,221.0,CSV_Import
Invoice - 2026-09-07_1119 ,Inventory,4000,2026-08-08, ,714.0,CSV_Import
Invoice - 2026-09-11_1120 ,Inventory,4000,2026-08-12, ,657.0,CSV_Import
Invoice - 2026-09-10_1121 ,Inventory,4000,2026-08-11, ,474.0,CSV_Import
Invoice - 2026-09-22_1122 ,Inventory,4000,2026-08-23, ,520.0,CSV_Import
Invoice - 2026-09-11_1123 ,Inventory,4000,2026-08-12, ,266.0,CSV_Import
Invoice - 2026-09-27_1124 ,Inventory,4000,2026-08-28, ,206.0,CSV_Import
Invoice - 2026-09-26_1125 ,Inventory,4000,2026-08-27, ,663.0,CSV_Import
Invoice - 2026-09-14_1126 ,Inventory,4000,2026-08-15, ,487.0,CSV_Import
Invoice - 2026-10-02_1127 ,Inventory,4000,2026-09-02, ,566.0,CSV_Import
Invoice - 2026-09-29_1128 ,Inventory,4000,2026-08-30, ,940.0,CSV_Import
Invoice - 2026-09-30_1129 ,Inventory,4000,2026-08-31, ,599.0,CSV_Import
Invoice - 2026-10-01_1130 ,Inventory,4000,2026-09-01, ,382.0,CSV_Import
Invoice - 2026-09-29_1131 ,Inventory,4000,2026-08-30, ,660.0,CSV_Import
Invoice - 2026-09-23_1132 ,Inventory,4000,2026-08-24, ,510.0,CSV_Import
Invoice - 2026-10-02_1133 ,Inventory,4000,2026-09-02, ,262.0,CSV_Import
Invoice - 2026-09-24_1134 ,Inventory,4000,2026-08-25, ,500.0,CSV_Import
Invoice - 2026-09-29_1135 ,Inventory,4000,2026-08-30, ,785.0,CSV_Import
Invoice - 2026-09-28_1136 ,Inventory,4000,2026-08-29, ,572.0,CSV_Import
Invoice - 2026-09-22_1137 ,Inventory,4000,2026-08-23, ,438.0,CSV_Import
Invoice - 2026-09-18_1138 ,Inventory,4000,2026-08-19, ,596.0,CSV_Import
Invoice - 2026-09-22_1139 ,Inventory,4000,2026-08-23, ,692.0,CSV_Import
Invoice - 2026-09-21_1140 ,Inventory,4000,2026-08-22, ,805.0,CSV_Import
Invoice - 2026-09-19_1141 ,Inventory,4000,2026-08-20, ,288.0,CSV_Import
Invoice - 2026-09-18_1142 ,Inventory,4000,2026-08-19, ,293.0,CSV_Import
Invoice - 2026-09-18_1143 ,Inventory,4000,2026-08-19, ,463.0,CSV_Import
Invoice - 2026-09-29_1144 ,Inventory,4000,2026-08-30, ,285.0,CSV_Import
Invoice - 2026-09-05_1145 ,Inventory,4000,2026-08-06, ,568.0,CSV_Import
Invoice - 2026-09-19_1146 ,Inventory,4000,2026-08-20, ,653.0,CSV_Import
Invoice - 2026-10-02_1147 ,Inventory,4000,2026-09-02, ,994.0,CSV_Import
Invoice - 2026-09-22_1148 ,Inventory,4000,2026-08-23, ,790.0,CSV_Import
Invoice - 2026-09-27_1149 ,Inventory,4000,2026-08-28, ,927.0,CSV_Import
Invoice - 2026-09-27_1150 ,Inventory,4000,2026-08-28, ,489.0,CSV_Import
Invoice - 2026-09-09_1151 ,Inventory,4000,2026-08-10, ,372.0,CSV_Import
Invoice - 2026-09-21_1152 ,Inventory,4000,2026-08-22, ,628.0,CSV_Import
Invoice - 2026-09-23_1153 ,Inventory,4000,2026-08-24, ,603.0,CSV_Import
Invoice - 2026-09-25_1154 ,Inventory,4000,2026-08-26, ,462.0,CSV_Import
Invoice - 2026-09-29_1155 ,Inventory,4000,2026-08-30, ,851.0,CSV_Import
Invoice - 2026-09-05_1156 ,Inventory,4000,2026-08-06, ,656.0,CSV_Import
Invoice - 2026-09-20_1157 ,Inventory,4000,2026-08-21, ,370.0,CSV_Import
Invoice - 2026-09-12_1158 ,Inventory,4000,2026-08-13, ,360.0,CSV_Import
Invoice - 2026-10-01_1159 ,Inventory,4000,2026-09-01, ,351.0,CSV_Import
Invoice - 2026-09-07_1160 ,Inventory,4000,2026-08-08, ,710.0,CSV_Import
Invoice - 2026-09-22_1161 ,Inventory,4000,2026-08-23, ,376.0,CSV_Import
Invoice - 2026-09-19_1162 ,Inventory,4000,2026-08-20, ,352.0,CSV_Import
Invoice - 2026-10-03_1163 ,Inventory,4000,2026-09-03, ,882.0,CSV_Import
Invoice - 2026-09-13_1164 ,Inventory,4000,2026-08-14, ,380.0,CSV_Import
Invoice - 2026-09-20_1165 ,Inventory,4000,2026-08-21, ,444.0,CSV_Import
Invoice - 2026-09-06_1166 ,Inventory,4000,2026-08-07, ,435.0,CSV_Import
Invoice - 2026-09-14_1167 ,Inventory,4000,2026-08-15, ,192.0,CSV_Import
Invoice - 2026-09-15_1168 ,Inventory,4000,2026-08-16, ,928.0,CSV_Import
Invoice - 2026-09-06_1169 ,Inventory,4000,2026-08-07, ,654.0,CSV_Import
Invoice - 2026-09-09_1170 ,Inventory,4000,2026-08-10, ,554.0,CSV_Import
Invoice - 2026-09-24_1171 ,Inventory,4000,2026-08-25, ,431.0,CSV_Import
Invoice - 2026-09-21_1172 ,Inventory,4000,2026-08-22, ,526.0,CSV_Import
Invoice - 2026-09-13_1173 ,Inventory,4000,2026-08-14, ,525.0,CSV_Import
Invoice - 2026-09-13_1174 ,Inventory,4000,2026-08-14, ,1014.0,CSV_Import
Invoice - 2026-09-06_1175 ,Inventory,4000,2026-08-07, ,867.0,CSV_Import
Invoice - 2026-09-20_1176 ,Inventory,4000,2026-08-21, ,497.0,CSV_Import
Invoice - 2026-09-28_1177 ,Inventory,4000,2026-08-29, ,733.0,CSV_Import
Invoice - 2026-09-05_1178 ,Inventory,4000,2026-08-06, ,401.0,CSV_Import
Invoice - 2026-09-18_1179 ,Inventory,4000,2026-08-19, ,201.0,CSV_Import
Invoice - 2026-09-17_1180 ,Inventory,4000,2026-08-18, ,280.0,CSV_Import
Invoice - 2026-09-14_1181 ,Inventory,4000,2026-08-15, ,648.0,CSV_Import
Invoice - 2026-09-12_1182 ,Inventory,4000,2026-08-13, ,657.0,CSV_Import
Invoice - 2026-09-25_1183 ,Inventory,4000,2026-08-26, ,708.0,CSV_Import
Invoice - 2026-09-26_1184 ,Inventory,4000,2026-08-27, ,360.0,CSV_Import
Invoice - 2026-09-07_1185 ,Inventory,4000,2026-08-08, ,267.0,CSV_Import
Invoice - 2026-09-29_1186 ,Inventory,4000,2026-08-30, ,702.0,CSV_Import
Invoice - 2026-10-03_1187 ,Inventory,4000,2026-09-03, ,154.0,CSV_Import
Invoice - 2026-09-29_1188 ,Inventory,4000,2026-08-30, ,520.0,CSV_Import
Invoice - 2026-09-28_1189 ,Inventory,4000,2026-08-29, ,170.0,CSV_Import
Invoice - 2026-09-10_1190 ,Inventory,4000,2026-08-11, ,163.0,CSV_Import
Invoice - 2026-09-25_1191 ,Inventory,4000,2026-08-26, ,539.0,CSV_Import
Invoice - 2026-09-21_1192 ,Inventory,4000,2026-08-22, ,260.0,CSV_Import
Invoice - 2026-09-11_1193 ,Inventory,4000,2026-08-12, ,411.0,CSV_Import
Invoice - 2026-09-17_1194 ,Inventory,4000,2026-08-18, ,573.0,CSV_Import
Invoice - 2026-09-18_1195 ,Inventory,4000,2026-08-19, ,92.0,CSV_Import
Invoice - 2026-10-03_1196 ,Inventory,4000,2026-09-03, ,237.0,CSV_Import
Invoice - 2026-09-08_1197 ,Inventory,4000,2026-08-09, ,828.0,CSV_Import
Invoice - 2026-09-29_1198 ,Inventory,4000,2026-08-30, ,852.0,CSV_Import
Invoice - 2026-09-25_1199 ,Inventory,4000,2026-08-26, ,146.0,CSV_Import
Invoice - 2026-09-19_1200 ,Inventory,4000,2026-08-20, ,546.0,CSV_Import
Invoice - 2026-09-24_1201 ,Inventory,4000,2026-08-25, ,944.0,CSV_Import
Invoice - 2026-09-09_1202 ,Inventory,4000,2026-08-10, ,436.0,CSV_Import
Invoice - 2026-09-21_1203 ,Inventory,4000,2026-08-22, ,1026.0,CSV_Import
Invoice - 2026-09-26_1204 ,Inventory,4000,2026-08-27, ,838.0,CSV_Import
Invoice - 2026-09-26_1205 ,Inventory,4000,2026-08-27, ,279.0,CSV_Import
Invoice - 2026-09-29_1206 ,Inventory,4000,2026-08-30, ,1089.0,CSV_Import
Invoice - 2026-10-02_1207 ,Inventory,4000,2026-09-02, ,636.0,CSV_Import
Invoice - 2026-09-05_1208 ,Inventory,4000,2026-08-06, ,698.0,CSV_Import
Invoice - 2026-09-22_1209 ,Inventory,4000,2026-08-23, ,619.0,CSV_Import
Invoice - 2026-09-16_1210 ,Inventory,4000,2026-08-17, ,642.0,CSV_Import
Invoice - 2026-09-06_1211 ,Inventory,4000,2026-08-07, ,787.0,CSV_Import
Invoice - 2026-09-11_1212 ,Inventory,4000,2026-08-12, ,652.0,CSV_Import
Invoice - 2026-09-18_1213 ,Inventory,4000,2026-08-19, ,864.0,CSV_Import
Invoice - 2026-09-24_1214 ,Inventory,4000,2026-08-25, ,983.0,CSV_Import
Invoice - 2026-09-28_1215 ,Inventory,4000,2026-08-29, ,967.0,CSV_Import
Invoice - 2026-09-23_1216 ,Inventory,4000,2026-08-24, ,1274.0,CSV_Import
Invoice - 2026-09-18_1217 ,Inventory,4000,2026-08-19, ,862.0,CSV_Import
Invoice - 2026-09-24_1218 ,Inventory,4000,2026-08-25, ,852.0,CSV_Import
Invoice - 2026-09-24_1219 ,Inventory,4000,2026-08-25, ,792.0,CSV_Import
Invoice - 2026-09-12_1220 ,Inventory,4000,2026-08-13, ,641.0,CSV_Import
Invoice - 2026-09-23_1221 ,Inventory,4000,2026-08-24, ,1377.0,CSV_Import
Invoice - 2026-09-21_1222 ,Inventory,4000,2026-08-22, ,297.0,CSV_Import
Invoice - 2026-09-23_1223 ,Inventory,4000,2026-08-24, ,1056.0,CSV_Import
Invoice - 2026-09-22_1224 ,Inventory,4000,2026-08-23, ,1035.0,CSV_Import
Invoice - 2026-10-03_1225 ,Inventory,4000,2026-09-03, ,966.0,CSV_Import
Invoice - 2026-09-13_1226 ,Inventory,4000,2026-08-14, ,1218.0,CSV_Import
Invoice - 2026-09-23_1227 ,Inventory,4000,2026-08-24, ,524.0,CSV_Import
Invoice - 2026-09-27_1228 ,Inventory,4000,2026-08-28, ,1247.0,CSV_Import
Invoice - 2026-09-19_1229 ,Inventory,4000,2026-08-20, ,343.0,CSV_Import
Invoice - 2026-09-25_1230 ,Inventory,4000,2026-08-26, ,808.0,CSV_Import
Invoice - 2026-09-21_1231 ,Inventory,4000,2026-08-22, ,1243.0,CSV_Import
Invoice - 2026-09-09_1232 ,Inventory,4000,2026-08-10, ,917.0,CSV_Import
Invoice - 2026-09-12_1233 ,Inventory,4000,2026-08-13, ,479.0,CSV_Import
Invoice - 2026-09-28_1234 ,Inventory,4000,2026-08-29, ,1029.0,CSV_Import
Invoice - 2026-09-30_1235 ,Inventory,4000,2026-08-31, ,1471.0,CSV_Import
Invoice - 2026-09-22_1236 ,Inventory,4000,2026-08-23, ,1658.0,CSV_Import
Invoice - 2026-09-24_1237 ,Inventory,4000,2026-08-25, ,608.0,CSV_Import
Invoice - 2026-10-03_1238 ,Inventory,4000,2026-09-03, ,1176.0,CSV_Import
Invoice - 2026-09-15_1239 ,Inventory,4000,2026-08-16, ,1357.0,CSV_Import
Invoice - 2026-09-15_1240 ,Inventory,4000,2026-08-16, ,732.0,CSV_Import
Invoice - 2026-09-15_1241 ,Inventory,4000,2026-08-16, ,287.0,CSV_Import
Invoice - 2026-09-27_1242 ,Inventory,4000,2026-08-28, ,685.0,CSV_Import
Invoice - 2026-09-25_1243 ,Inventory,4000,2026-08-26, ,409.0,CSV_Import
Invoice - 2026-09-07_1244 ,Inventory,4000,2026-08-08, ,339.0,CSV_Import
Invoice - 2026-09-30_1245 ,Inventory,4000,2026-08-31, ,1148.0,CSV_Import
Invoice - 2026-09-11_1246 ,Inventory,4000,2026-08-12, ,425.0,CSV_Import
Invoice - 2026-09-20_1247 ,Inventory,4000,2026-08-21, ,581.0,CSV_Import
Invoice - 2026-09-23_1248 ,Inventory,4000,2026-08-24, ,890.0,CSV_Import
Invoice - 2026-09-17_1249 ,Inventory,4000,2026-08-18, ,857.0,CSV_Import
Invoice - 2026-09-17_1250 ,Inventory,4000,2026-08-18, ,888.0,CSV_Import
Invoice - 2026-09-14_1251 ,Inventory,4000,2026-08-15, ,462.0,CSV_Import
Invoice - 2026-09-07_1252 ,Inventory,4000,2026-08-08, ,524.0,CSV_Import
Invoice - 2026-09-08_1253 ,Inventory,4000,2026-08-09, ,559.0,CSV_Import
Invoice - 2026-09-25_1254 ,Inventory,4000,2026-08-26, ,1077.0,CSV_Import
Invoice - 2026-09-26_1255 ,Inventory,4000,2026-08-27, ,586.0,CSV_Import
Invoice - 2026-09-26_1256 ,Inventory,4000,2026-08-27, ,634.0,CSV_Import
Invoice - 2026-09-25_1257 ,Inventory,4000,2026-08-26, ,482.0,CSV_Import
Invoice - 2026-10-01_1258 ,Inventory,4000,2026-09-01, ,227.0,CSV_Import
Invoice - 2026-09-15_1259 ,Inventory,4000,2026-08-16, ,618.0,CSV_Import
Invoice - 2026-10-02_1260 ,Inventory,4000,2026-09-02, ,936.0,CSV_Import
Invoice - 2026-09-14_1261 ,Inventory,4000,2026-08-15, ,571.0,CSV_Import
Invoice - 2026-09-11_1262 ,Inventory,4000,2026-08-12, ,1028.0,CSV_Import
Invoice - 2026-09-17_1263 ,Inventory,4000,2026-08-18, ,1150.0,CSV_Import
Invoice - 2026-09-15_1264 ,Inventory,4000,2026-08-16, ,850.0,CSV_Import
Invoice - 2026-09-11_1265 ,Inventory,4000,2026-08-12, ,1137.0,CSV_Import
Invoice - 2026-09-17_1266 ,Inventory,4000,2026-08-18, ,868.0,CSV_Import
Invoice - 2026-09-05_1267 ,Inventory,4000,2026-08-06, ,744.0,CSV_Import
Invoice - 2026-09-17_1268 ,Inventory,4000,2026-08-18, ,1082.0,CSV_Import
Invoice - 2026-09-10_1269 ,Inventory,4000,2026-08-11, ,742.0,CSV_Import
Invoice - 2026-09-07_1270 ,Inventory,4000,2026-08-08, ,653.0,CSV_Import
Invoice - 2026-09-27_1271 ,Inventory,4000,2026-08-28, ,710.0,CSV_Import
Invoice - 2026-09-11_1272 ,Inventory,4000,2026-08-12, ,675.0,CSV_Import
Invoice - 2026-09-18_1273 ,Inventory,4000,2026-08-19, ,1136.0,CSV_Import
Invoice - 2026-09-09_1274 ,Inventory,4000,2026-08-10, ,773.0,CSV_Import
Invoice - 2026-09-09_1275 ,Inventory,4000,2026-08-10, ,750.0,CSV_Import
Invoice - 2026-10-02_1276 ,Inventory,4000,2026-09-02, ,1109.0,CSV_Import
Invoice - 2026-09-30_1277 ,Inventory,4000,2026-08-31, ,839.0,CSV_Import
Invoice - 2026-09-24_1278 ,Inventory,4000,2026-08-25, ,612.0,CSV_Import
Invoice - 2026-09-19_1279 ,Inventory,4000,2026-08-20, ,934.0,CSV_Import
Invoice - 2026-09-09_1280 ,Inventory,4000,2026-08-10, ,1174.0,CSV_Import
Invoice - 2026-09-16_1281 ,Inventory,4000,2026-08-17, ,726.0,CSV_Import
Invoice - 2026-09-26_1282 ,Inventory,4000,2026-08-27, ,583.0,CSV_Import
Invoice - 2026-09-22_1283 ,Inventory,4000,2026-08-23, ,737.0,CSV_Import
Invoice - 2026-10-02_1284 ,Inventory,4000,2026-09-02, ,1392.0,CSV_Import
Invoice - 2026-09-23_1285 ,Inventory,4000,2026-08-24, ,414.0,CSV_Import
Invoice - 2026-09-20_1286 ,Inventory,4000,2026-08-21, ,384.0,CSV_Import
Invoice - 2026-09-10_1287 ,Inventory,4000,2026-08-11, ,1030.0,CSV_Import
Invoice - 2026-09-18_1288 ,Inventory,4000,2026-08-19, ,572.0,CSV_Import
Invoice - 2026-09-10_1289 ,Inventory,4000,2026-08-11, ,578.0,CSV_Import
Invoice - 2026-09-25_1290 ,Inventory,4000,2026-08-26, ,730.0,CSV_Import
Invoice - 2026-09-27_1291 ,Inventory,4000,2026-08-28, ,868.0,CSV_Import
Invoice - 2026-09-08_1292 ,Inventory,4000,2026-08-09, ,638.0,CSV_Import
Invoice - 2026-09-07_1293 ,Inventory,4000,2026-08-08, ,862.0,CSV_Import
Invoice - 2026-09-15_1294 ,Inventory,4000,2026-08-16, ,479.0,CSV_Import
Invoice - 2026-09-28_1295 ,Inventory,4000,2026-08-29, ,964.0,CSV_Import
Invoice - 2026-09-26_1296 ,Inventory,4000,2026-08-27, ,382.0,CSV_Import
Invoice - 2026-10-02_1297 ,Inventory,4000,2026-09-02, ,929.0,CSV_Import
Invoice - 2026-09-23_1298 ,Inventory,4000,2026-08-24, ,802.0,CSV_Import
Invoice - 2026-10-03_1299 ,Inventory,4000,2026-09-03, ,1530.0,CSV_Import
Invoice - 2026-09-25_1300 ,Inventory,4000,2026-08-26, ,273.0,CSV_Import
Invoice - 2026-09-30_1301 ,Inventory,4000,2026-08-31, ,754.0,CSV_Import
